angle,intensity
5.0,13.0
5.01,19.0
5.02,25.0
5.03,19.0
5.04,13.0
5.05,16.0
5.06,15.0
5.07,19.0
5.08,19.0
5.09,17.0
5.1,9.0
5.11,12.0
5.12,16.0
5.13,17.0
5.14,18.0
5.15,23.0
5.16,20.0
5.17,11.0
5.18,20.0
5.19,15.0
5.2,18.0
5.21,13.0
5.22,18.0
5.23,19.0
5.24,14.0
5.25,16.0
5.26,23.0
5.27,21.0
5.28,19.0
5.29,20.0
5.3,17.0
5.31,18.0
5.32,11.0
5.33,13.0
5.34,19.0
5.35,8.0
5.36,12.0
5.37,17.0
5.38,7.0
5.39,18.0
5.4,16.0
5.41,9.0
5.42,16.0
5.43,14.0
5.44,14.0
5.45,13.0
5.46,12.0
5.47,17.0
5.48,18.0
5.49,14.0
5.5,14.0
5.51,8.0
5.52,17.0
5.53,20.0
5.54,15.0
5.55,12.0
5.56,19.0
5.57,18.0
5.58,12.0
5.59,15.0
5.6,11.0
5.61,11.0
5.62,22.0
5.63,9.0
5.64,18.0
5.65,16.0
5.66,20.0
5.67,20.0
5.68,15.0
5.69,14.0
5.7,15.0
5.71,17.0
5.72,13.0
5.73,17.0
5.74,17.0
5.75,14.0
5.76,18.0
5.77,17.0
5.78,9.0
5.79,12.0
5.8,19.0
5.81,17.0
5.82,20.0
5.83,10.0
5.84,15.0
5.85,13.0
5.86,14.0
5.87,18.0
5.88,15.0
5.89,13.0
5.9,11.0
5.91,10.0
5.92,14.0
5.93,10.0
5.94,12.0
5.95,17.0
5.96,14.0
5.97,16.0
5.98,15.0
5.99,13.0
6.0,9.0
6.01,15.0
6.02,9.0
6.03,20.0
6.04,9.0
6.05,11.0
6.06,13.0
6.07,15.0
6.08,13.0
6.09,16.0
6.1,16.0
6.11,18.0
6.12,15.0
6.13,9.0
6.14,9.0
6.15,16.0
6.16,12.0
6.17,16.0
6.18,10.0
6.19,14.0
6.2,15.0
6.21,13.0
6.22,9.0
6.23,11.0
6.24,19.0
6.25,11.0
6.26,11.0
6.27,19.0
6.28,21.0
6.29,10.0
6.3,13.0
6.31,13.0
6.32,15.0
6.33,10.0
6.34,14.0
6.35,12.0
6.36,14.0
6.37,7.0
6.38,11.0
6.39,14.0
6.4,17.0
6.41,16.0
6.42,14.0
6.43,12.0
6.44,12.0
6.45,11.0
6.46,9.0
6.47,10.0
6.48,6.0
6.49,14.0
6.5,20.0
6.51,14.0
6.52,7.0
6.53,14.0
6.54,15.0
6.55,15.0
6.56,10.0
6.57,16.0
6.58,12.0
6.59,9.0
6.6,17.0
6.61,7.0
6.62,15.0
6.63,15.0
6.64,18.0
6.65,13.0
6.66,12.0
6.67,11.0
6.68,11.0
6.69,7.0
6.7,5.0
6.71,13.0
6.72,8.0
6.73,7.0
6.74,11.0
6.75,19.0
6.76,18.0
6.77,13.0
6.78,10.0
6.79,17.0
6.8,14.0
6.81,9.0
6.82,14.0
6.83,10.0
6.84,9.0
6.85,11.0
6.86,8.0
6.87,13.0
6.88,8.0
6.89,11.0
6.9,14.0
6.91,11.0
6.92,13.0
6.93,14.0
6.94,13.0
6.95,14.0
6.96,9.0
6.97,13.0
6.98,18.0
6.99,13.0
7.0,11.0
7.01,8.0
7.02,5.0
7.03,14.0
7.04,13.0
7.05,9.0
7.06,15.0
7.07,11.0
7.08,10.0
7.09,7.0
7.1,13.0
7.11,9.0
7.12,8.0
7.13,9.0
7.14,11.0
7.15,9.0
7.16,8.0
7.17,10.0
7.18,9.0
7.19,10.0
7.2,7.0
7.21,10.0
