angle,intensity
5.0,12.0
5.01,13.0
5.02,22.0
5.03,14.0
5.04,15.0
5.05,12.0
5.06,11.0
5.07,17.0
5.08,16.0
5.09,5.0
5.1,9.0
5.11,13.0
5.12,15.0
5.13,17.0
5.14,20.0
5.15,10.0
5.16,16.0
5.17,15.0
5.18,17.0
5.19,9.0
5.2,19.0
5.21,9.0
5.22,11.0
5.23,13.0
5.24,17.0
5.25,18.0
5.26,10.0
5.27,19.0
5.28,9.0
5.29,15.0
5.3,12.0
5.31,11.0
5.32,15.0
5.33,13.0
5.34,12.0
5.35,10.0
5.36,16.0
5.37,14.0
5.38,13.0
5.39,13.0
5.4,15.0
5.41,8.0
5.42,16.0
5.43,8.0
5.44,16.0
5.45,12.0
5.46,12.0
5.47,14.0
5.48,7.0
5.49,11.0
5.5,10.0
5.51,12.0
5.52,12.0
5.53,12.0
5.54,12.0
5.55,14.0
5.56,16.0
5.57,16.0
5.58,11.0
5.59,17.0
5.6,15.0
5.61,16.0
5.62,13.0
5.63,16.0
5.64,13.0
5.65,13.0
5.66,19.0
5.67,11.0
5.68,14.0
5.69,14.0
5.7,13.0
5.71,11.0
5.72,12.0
5.73,20.0
5.74,14.0
5.75,17.0
5.76,13.0
5.77,8.0
5.78,15.0
5.79,14.0
5.8,13.0
5.81,12.0
5.82,18.0
5.83,14.0
5.84,15.0
5.85,14.0
5.86,11.0
5.87,10.0
5.88,12.0
5.89,13.0
5.9,11.0
5.91,12.0
5.92,15.0
5.93,17.0
5.94,13.0
5.95,13.0
5.96,8.0
5.97,11.0
5.98,11.0
5.99,5.0
6.0,15.0
6.01,5.0
6.02,6.0
6.03,11.0
6.04,9.0
6.05,16.0
6.06,13.0
6.07,6.0
6.08,9.0
6.09,17.0
6.1,13.0
6.11,10.0
6.12,16.0
6.13,10.0
6.14,13.0
6.15,13.0
6.16,11.0
6.17,14.0
6.18,20.0
6.19,10.0
6.2,13.0
6.21,12.0
6.22,10.0
6.23,15.0
6.24,5.0
6.25,16.0
6.26,10.0
6.27,10.0
6.28,7.0
6.29,5.0
6.3,12.0
6.31,9.0
6.32,10.0
6.33,10.0
6.34,12.0
6.35,10.0
6.36,11.0
6.37,10.0
6.38,8.0
6.39,10.0
6.4,11.0
6.41,8.0
6.42,7.0
6.43,7.0
6.44,10.0
6.45,5.0
6.46,7.0
6.47,9.0
6.48,7.0
6.49,5.0
6.5,7.0
6.51,9.0
6.52,5.0
6.53,5.0
6.54,4.0
6.55,5.0
6.56,5.0
6.57,6.0
6.58,9.0
6.59,4.0
6.6,7.0
6.61,4.0
6.62,6.0
6.63,8.0
6.64,6.0
6.65,9.0
6.66,6.0
6.67,5.0
6.68,10.0
6.69,12.0
6.7,8.0
6.71,3.0
6.72,8.0
6.73,7.0
6.74,3.0
6.75,9.0
6.76,12.0
6.77,4.0
6.78,5.0
6.79,13.0
6.8,7.0
6.81,5.0
6.82,4.0
6.83,6.0
6.84,5.0
