angle,intensity
5.0,21.0
5.01,27.0
5.02,23.0
5.03,21.0
5.04,26.0
5.05,26.0
5.06,25.0
5.07,32.0
5.08,22.0
5.09,22.0
5.1,27.0
5.11,23.0
5.12,27.0
5.13,20.0
5.14,21.0
5.15,25.0
5.16,20.0
5.17,22.0
5.18,20.0
5.19,24.0
5.2,19.0
5.21,19.0
5.22,22.0
5.23,13.0
5.24,23.0
5.25,23.0
5.26,19.0
5.27,14.0
5.28,19.0
5.29,20.0
5.3,26.0
5.31,21.0
5.32,15.0
5.33,9.0
5.34,22.0
5.35,20.0
5.36,15.0
5.37,18.0
5.38,16.0
5.39,23.0
5.4,29.0
5.41,27.0
5.42,20.0
5.43,21.0
5.44,25.0
5.45,20.0
5.46,20.0
5.47,28.0
5.48,26.0
5.49,15.0
5.5,12.0
5.51,24.0
5.52,23.0
5.53,15.0
5.54,30.0
5.55,16.0
5.56,20.0
5.57,19.0
5.58,25.0
5.59,34.0
5.6,24.0
5.61,19.0
5.62,22.0
5.63,21.0
5.64,17.0
5.65,23.0
5.66,26.0
5.67,23.0
5.68,25.0
5.69,26.0
5.7,31.0
5.71,22.0
5.72,21.0
5.73,15.0
5.74,31.0
5.75,30.0
5.76,15.0
5.77,14.0
5.78,19.0
5.79,21.0
5.8,18.0
5.81,24.0
5.82,15.0
5.83,22.0
5.84,18.0
5.85,17.0
5.86,26.0
5.87,25.0
5.88,26.0
5.89,27.0
5.9,30.0
5.91,26.0
5.92,16.0
5.93,20.0
5.94,19.0
5.95,22.0
5.96,22.0
5.97,23.0
5.98,21.0
5.99,31.0
6.0,21.0
6.01,22.0
6.02,24.0
6.03,21.0
6.04,24.0
6.05,20.0
6.06,24.0
6.07,24.0
6.08,19.0
6.09,22.0
6.1,17.0
6.11,27.0
6.12,14.0
6.13,18.0
6.14,20.0
6.15,21.0
6.16,33.0
6.17,21.0
6.18,15.0
6.19,22.0
6.2,20.0
6.21,21.0
6.22,17.0
6.23,19.0
6.24,18.0
6.25,15.0
6.26,21.0
6.27,14.0
6.28,17.0
6.29,21.0
6.3,16.0
6.31,12.0
6.32,23.0
6.33,16.0
6.34,16.0
6.35,23.0
6.36,22.0
6.37,21.0
6.38,16.0
6.39,11.0
6.4,15.0
6.41,9.0
6.42,13.0
6.43,15.0
6.44,15.0
6.45,26.0
6.46,14.0
6.47,13.0
6.48,17.0
6.49,15.0
6.5,20.0
6.51,13.0
6.52,12.0
6.53,20.0
6.54,17.0
6.55,10.0
6.56,22.0
6.57,18.0
6.58,13.0
6.59,16.0
6.6,15.0
6.61,10.0
6.62,7.0
6.63,13.0
6.64,11.0
6.65,22.0
6.66,9.0
6.67,17.0
6.68,10.0
6.69,17.0
6.7,3.0
6.71,11.0
6.72,12.0
6.73,15.0
6.74,20.0
6.75,10.0
6.76,12.0
6.77,15.0
6.78,13.0
6.79,16.0
6.8,11.0
6.81,21.0
6.82,8.0
6.83,12.0
6.84,15.0
6.85,7.0
6.86,7.0
6.87,9.0
6.88,12.0
6.89,16.0
6.9,16.0
6.91,8.0
6.92,15.0
6.93,8.0
6.94,13.0
6.95,7.0
6.96,14.0
6.97,14.0
6.98,12.0
6.99,12.0
7.0,12.0
7.01,15.0
7.02,12.0
7.03,10.0
7.04,13.0
7.05,17.0
7.06,13.0
7.07,11.0
7.08,11.0
7.09,13.0
7.1,9.0
7.11,12.0
7.12,13.0
7.13,9.0
7.14,11.0
7.15,11.0
7.16,8.0
7.17,13.0
7.18,10.0
7.19,13.0
7.2,10.0
7.21,12.0
7.22,18.0
7.23,15.0
7.24,13.0
7.25,16.0
7.26,11.0
7.27,9.0
7.28,17.0
7.29,17.0
7.3,18.0
7.31,9.0
7.32,13.0
7.33,9.0
7.34,17.0
7.35,10.0
7.36,16.0
7.37,12.0
7.38,21.0
7.39,6.0
7.4,10.0
7.41,12.0
7.42,10.0
7.43,13.0
7.44,7.0
7.45,13.0
7.46,10.0
7.47,11.0
7.48,12.0
7.49,11.0
7.5,19.0
7.51,12.0
7.52,12.0
7.53,17.0
7.54,22.0
7.55,7.0
7.56,13.0
7.57,12.0
7.58,7.0
7.59,15.0
7.6,18.0
7.61,8.0
7.62,13.0
7.63,12.0
7.64,12.0
7.65,17.0
7.66,15.0
7.67,10.0
7.68,13.0
7.69,12.0
7.7,16.0
7.71,9.0
7.72,6.0
7.73,8.0
7.74,12.0
7.75,9.0
7.76,14.0
7.77,14.0
7.78,8.0
7.79,15.0
7.8,18.0
7.81,11.0
7.82,19.0
7.83,14.0
7.84,13.0
7.85,11.0
7.86,9.0
7.87,18.0
7.88,9.0
7.89,13.0
7.9,8.0
7.91,7.0
7.92,9.0
7.93,8.0
7.94,19.0
7.95,12.0
7.96,10.0
7.97,11.0
7.98,12.0
7.99,11.0
8.0,6.0
8.01,11.0
8.02,20.0
8.03,12.0
8.04,10.0
8.05,8.0
8.06,8.0
8.07,8.0
8.08,14.0
8.09,9.0
8.1,10.0
8.11,11.0
8.12,11.0
8.13,8.0
8.14,12.0
8.15,15.0
8.16,9.0
8.17,8.0
8.18,9.0
8.19,6.0
8.2,4.0
8.21,7.0
8.22,7.0
8.23,7.0
8.24,18.0
8.25,11.0
8.26,9.0
8.27,9.0
8.28,5.0
8.29,14.0
8.3,12.0
8.31,13.0
8.32,9.0
8.33,6.0
8.34,11.0
8.35,10.0
8.36,9.0
8.37,4.0
8.38,10.0
8.39,3.0
8.4,5.0
8.41,7.0
8.42,8.0
8.43,11.0
8.44,10.0
8.45,8.0
8.46,6.0
8.47,14.0
8.48,12.0
8.49,15.0
8.5,10.0
8.51,2.0
8.52,12.0
8.53,10.0
8.54,13.0
8.55,11.0
8.56,10.0
8.57,9.0
8.58,9.0
8.59,16.0
8.6,9.0
8.61,8.0
8.62,8.0
8.63,10.0
8.64,10.0
8.65,6.0
8.66,10.0
8.67,15.0
8.68,3.0
8.69,7.0
8.7,6.0
8.71,9.0
8.72,6.0
8.73,10.0
8.74,10.0
8.75,3.0
8.76,9.0
8.77,11.0
8.78,7.0
8.79,10.0
8.8,7.0
8.81,10.0
8.82,6.0
8.83,7.0
8.84,8.0
8.85,8.0
8.86,6.0
8.87,8.0
8.88,9.0
8.89,12.0
8.9,6.0
8.91,5.0
8.92,10.0
8.93,6.0
8.94,8.0
8.95,9.0
8.96,11.0
8.97,7.0
8.98,13.0
8.99,9.0
9.0,9.0
9.01,11.0
9.02,8.0
9.03,9.0
9.04,6.0
9.05,5.0
9.06,8.0
9.07,10.0
9.08,7.0
9.09,4.0
9.1,9.0
9.11,5.0
9.12,6.0
9.13,8.0
9.14,6.0
9.15,5.0
